8000,104.12203253740145
6000,104.11725036069095
7000,107.21067968456626
8000,118.4191135581076
9000,126.65810737822241
10000,101.4639611457421
11000,95.3214236384866
12000,97.62724653653424
13000,103.91197739361576
14000,87.96796239647767
15000,79.0728711158614
16000,99.9050204425397
17000,91.33697969665576
18000,84.65884499139855
19000,98.514300178432
20000,79.51347737892604
21000,67.1930697614344
22000,60.87704709017501
23000,57.02816360340688
24000,61.149358758945084
25000,62.3075033939119
26000,53.726082687926265
27000,48.104956659277605
28000,46.05492164148586
29000,44.59632532035812
30000,43.808271788388026
31000,42.791380382562494
32000,41.446965694234535
